adr_idx,adr_id,adr_name
2500,C0549475,Lipase increased
2501,C0549478,Device expulsion
2502,C0549493,Alveolitis
2503,C0549536,Monocyte count decreased
2504,C0549567,Pigmentation disorder
2505,C0549622,Sexual dysfunction
2506,C0549634,Lipids abnormal
2507,C0553692,Haemorrhagic stroke
2508,C0553698,Monocyte count increased
2509,C0553723,Squamous cell carcinoma of skin
2510,C0553730,Chondrocalcinosis
2511,C0553732,Prothrombin level decreased
2512,C0553737,Cervical discharge
2513,C0553980,Endocardial fibrosis
2514,C0554976,Bradyphrenia
2515,C0555120,White blood cells urine positive
2516,C0555358,Morbid thoughts
2517,C0555724,Lip dry
2518,C0555971,Oral infection
2519,C0558143,Skin maceration
2520,C0558148,Yellow skin
2521,C0558489,Renal pain
2522,C0559031,Functional gastrointestinal disorder
2523,C0559546,Adverse reaction
2524,C0559938,Ileal perforation
2525,C0563238,Gastritis viral
2526,C0564622,Albumin urine present
2527,C0566951,Vaginal ulceration
2528,C0574785,Lower urinary tract symptoms
2529,C0574960,Sacroiliitis
2530,C0575081,Gait disturbance
2531,C0575090,Balance disorder
2532,C0577559,Mass
2533,C0577822,Heart sounds abnormal
2534,C0578050,Lymph node pain
2535,C0578455,Abscess limb
2536,C0580181,Jessner's lymphocytic infiltration
2537,C0580317,Platelet count abnormal
2538,C0580412,Prothrombin time abnormal
2539,C0580413,Prothrombin time shortened
2540,C0580417,International normalised ratio abnormal
2541,C0580546,Blood glucose abnormal
2542,C0580550,Lymphocyte count abnormal
2543,C0581395,Penile infection
2544,C0581912,Sensation of heaviness
2545,C0587094,Breast calcifications
2546,C0595862,Vasodilatation
2547,C0595876,Calcium intoxication
2548,C0595877,Blood glucose increased
2549,C0595878,Blood sodium increased
2550,C0595883,Blood glucose decreased
2551,C0595900,Blood chloride increased
2552,C0595916,Nephropathy toxic
2553,C0595930,Blood cholesterol increased
2554,C0595939,Stillbirth
2555,C0596170,Binge eating
2556,C0596240,Cancer pain
2557,C0597457,Skeletal injury
2558,C0600104,Compulsions
2559,C0600125,Electrocardiogram PR prolongation
2560,C0600142,Hot flush
2561,C0600228,Cardio-respiratory arrest
2562,C0600260,Obstructive airways disorder
2563,C0600327,Toxic shock syndrome
2564,C0677658,Breast disorder female
2565,C0677865,Brain stem glioma
2566,C0679048,Obsessive thoughts
2567,C0679429,Platelet dysfunction
2568,C0684275,Haemophilia
2569,C0686347,Tardive dyskinesia
2570,C0686377,Metastases to central nervous system
2571,C0687133,Drug interaction
2572,C0687707,Anorectal disorder
2573,C0687713,Gastrointestinal pain
2574,C0694575,Macular fibrosis
2575,C0695236,Tracheostomy infection
2576,C0699744,Ear infection
2577,C0699828,Serotonin syndrome
2578,C0700184,Throat irritation
2579,C0700198,Aspiration
2580,C0700200,Presyncope
2581,C0700201,Dyssomnia
2582,C0700345,Vulvovaginal candidiasis
2583,C0700361,Emotional distress
2584,C0700363,Rhythm idioventricular
2585,C0700502,Primary hypothyroidism
2586,C0700572,Mobility decreased
2587,C0700594,Radiculopathy
2588,C0701836,Thermal burn
2589,C0702109,Erythropoiesis abnormal
2590,C0702166,Acne
2591,C0702266,Basophilia
2592,C0729552,Genital infection
2593,C0730345,Microalbuminuria
2594,C0730362,Maculopathy
2595,C0740299,Blood culture positive
2596,C0740319,Physical assault
2597,C0740394,Hyperuricaemia
2598,C0740401,Duodenal ulcer perforation
2599,C0740409,Psychotic behaviour
2600,C0740457,Renal cancer
2601,C0740651,Abdominal symptom
2602,C0740852,Upper airway obstruction
2603,C0740858,Substance abuse
2604,C0741165,Aortic embolus
2605,C0741921,Cardiac enzymes increased
2606,C0742224,Candida cervicitis
2607,C0742906,C-reactive protein increased
2608,C0742965,Eosinophilic cystitis
2609,C0743295,Drug screen positive
2610,C0743400,Ejection fraction decreased
2611,C0743525,Enterobacter sepsis
2612,C0743575,Oesophageal irritation
2613,C0743668,Limb injury
2614,C0743680,Eye oedema
2615,C0744130,Diabetic foot infection
2616,C0744369,Genital lesion
2617,C0744403,Gingival infection
2618,C0744727,Haematocrit decreased
2619,C0745103,Type IIa hyperlipidaemia
2620,C0745528,Klebsiella sepsis
2621,C0746883,Febrile neutropenia
2622,C0746961,Oxygen saturation decreased
2623,C0747102,Ovarian failure
2624,C0747256,Infection parasitic
2625,C0748052,Erythrodermic psoriasis
2626,C0748536,Scleral haemorrhage
2627,C0748538,Scleral pigmentation
2628,C0748725,Sinus operation
2629,C0749106,Submandibular mass
2630,C0750394,White blood cell count decreased
2631,C0750426,White blood cell count increased
2632,C0750876,Phlebitis superficial
2633,C0750887,Adrenal gland cancer
2634,C0751265,Learning disability
2635,C0751436,Tetrahydrobiopterin deficiency
2636,C0751466,Phonophobia
2637,C0751495,Partial seizures
2638,C0751576,Vocal cord paresis
2639,C0751674,Lymphangioleiomyomatosis
2640,C0751908,Vestibular neuronitis
2641,C0795692,Hyperlactacidaemia
2642,C0812470,Abortion incomplete
2643,C0836924,Thrombocytosis
2644,C0847033,Allergic oedema
2645,C0847403,Infective tenosynovitis
2646,C0848309,Rhinitis perennial
2647,C0848548,Hypertensive nephropathy
2648,C0849796,Ear congestion
2649,C0849835,Lip haemorrhage
2650,C0849907,Ear pruritus
2651,C0849916,Generalised erythema
2652,C0849918,Eyelids pruritus
2653,C0849925,Ventricular failure
2654,C0851043,Lipids increased
2655,C0851140,Cervix carcinoma stage 0
2656,C0851302,Shock hypoglycaemic
2657,C0851536,Administration site reaction
2658,C0851578,Sleep disorder
2659,C0851807,Aspergillus infection
2660,C0851881,Enterococcal infection
2661,C0852361,Skin haemorrhage
2662,C0852566,Sleep phase rhythm disturbance
2663,C0852625,Injection site erythema
2664,C0852711,Hand and foot syndrome secondary to sickle cell anaemia
2665,C0852733,Completed suicide
2666,C0852792,Blood cortisol decreased
2667,C0852795,Blood insulin increased
2668,C0852810,Blood creatinine decreased
2669,C0852875,Eye allergy
2670,C0852879,Pulmonary alveolar haemorrhage
2671,C0852908,Drug ineffective
2672,C0852909,Blood bicarbonate decreased
2673,C0852911,Blood alkaline phosphatase increased
2674,C0852919,Animal scratch
2675,C0852925,Gastrointestinal necrosis
2676,C0852952,Optic nerve cupping
2677,C0852970,Dacryoadenitis acquired
2678,C0852990,Blood thromboplastin decreased
2679,C0852995,Injection site pruritus
2680,C0853011,Diabetic hyperglycaemic coma
2681,C0853019,Blood thyroid stimulating hormone increased
2682,C0853021,Blood oestrogen decreased
2683,C0853023,Blood parathyroid hormone increased
2684,C0853026,Porphyria non-acute
2685,C0853028,Blood pH decreased
2686,C0853034,Blood creatine phosphokinase increased
2687,C0853068,Glomerular filtration rate decreased
2688,C0853084,High density lipoprotein increased
2689,C0853089,Intentional self-injury
2690,C0853117,Blood testosterone decreased
2691,C0853118,Blood testosterone increased
2692,C0853123,Blood luteinising hormone increased
2693,C0853124,Blood follicle stimulating hormone increased
2694,C0853141,Therapeutic response unexpected
2695,C0853142,CD4 lymphocytes decreased
2696,C0853149,Blood lactate dehydrogenase increased
2697,C0853193,Bipolar I disorder
2698,C0853203,Smear cervix normal
2699,C0853225,International normalised ratio increased
2700,C0853226,International normalised ratio decreased
2701,C0853263,Blood bicarbonate
2702,C0853277,Pseudo-Bartter syndrome
2703,C0853289,Blood bilirubin normal
2704,C0853336,Corneal infiltrates
2705,C0853348,Arthropod bite
2706,C0853592,Blood antidiuretic hormone abnormal
2707,C0853595,Blood cholesterol abnormal
2708,C0853619,Local swelling
2709,C0853644,Eosinophil count abnormal
2710,C0853662,Oestrogen deficiency
2711,C0853692,Blood triglycerides increased
2712,C0853697,Neutrophil count decreased
2713,C0853700,Application site erythema
2714,C0853705,Blood immunoglobulin G decreased
2715,C0853710,Blood prolactin decreased
2716,C0853714,Application site pruritus
2717,C0853746,Blood creatinine abnormal
2718,C0853748,Blood electrolytes abnormal
2719,C0853750,Blood magnesium decreased
2720,C0853754,Blood osmolarity increased
2721,C0853755,Blood osmolarity decreased
2722,C0853760,Blood potassium increased
2723,C0853761,Blood potassium decreased
2724,C0853776,Blood albumin increased
2725,C0853777,Blood albumin decreased
2726,C0853782,Blood creatine phosphokinase abnormal
2727,C0853784,Blood iron increased
2728,C0853785,Blood iron decreased
2729,C0853800,Contrast media reaction
2730,C0853811,Croup infectious
2731,C0853813,Local reaction
2732,C0853847,Pathogen resistance
2733,C0853857,Cellulitis staphylococcal
2734,C0853875,Myoglobin urine present
2735,C0853890,Blood gastrin increased
2736,C0853891,Tumour flare
2737,C0853895,Mental disorder due to a general medical condition
2738,C0853908,Oropharyngeal swelling
2739,C0853945,Oral mucosal blistering
2740,C0853958,Blood creatine phosphokinase MB increased
2741,C0853959,Device breakage
2742,C0853960,Bacterial disease carrier
2743,C0853986,Lymphocyte count decreased
2744,C0854029,Blood creatine increased
2745,C0854059,pH urine decreased
2746,C0854062,Blood fibrinogen decreased
2747,C0854069,Tumour pain
2748,C0854082,Blood prolactin increased
2749,C0854097,Hypoaesthesia eye
2750,C0854100,Nitrogen balance negative
2751,C0854107,Haemorrhage subcutaneous
2752,C0854111,Blood triglycerides decreased
2753,C0854113,Mucosal dryness
2754,C0854114,Corneal epithelium defect
2755,C0854121,Gastrointestinal motility disorder
2756,C0854134,Blood bilirubin unconjugated increased
2757,C0854144,Septic arthritis streptobacillus
2758,C0854146,Blood test abnormal
2759,C0854171,Temperature regulation disorder
2760,C0854268,Foetal damage
2761,C0854286,Eyelid function disorder
2762,C0854303,Limb discomfort
2763,C0854359,Insulin autoimmune syndrome
2764,C0854372,Mastication disorder
2765,C0854380,Blood insulin decreased
2766,C0854381,Genital haemorrhage
2767,C0854382,Libido disorder
2768,C0854425,Sputum discoloured
2769,C0854456,Cellulitis gangrenous
2770,C0854495,Hepatitis F
2771,C0854530,Human herpesvirus 6 infection
2772,C0854725,Cyanopsia
2773,C0854985,Lung adenocarcinoma stage I
2774,C0855217,Lack of spontaneous speech
2775,C0855223,"Hallucinations, mixed"
2776,C0855235,Feelings of worthlessness
2777,C0855237,Social avoidant behaviour
2778,C0855242,Disturbance in sexual arousal
2779,C0855246,Abnormal sleep-related event
2780,C0855304,Glycosylated haemoglobin decreased
2781,C0855329,Electrocardiogram change
2782,C0855335,Electrocardiogram ST segment abnormal
2783,C0855440,Pancreatic enzymes abnormal
2784,C0855642,Blood uric acid abnormal
2785,C0855652,Culture negative
2786,C0855704,Vital dye staining cornea present
2787,C0855775,Pulmonary function test decreased
2788,C0855791,Mean cell volume increased
2789,C0856049,Peripheral embolism
2790,C0856050,Diet refusal
2791,C0856054,Mental status changes
2792,C0856069,Vasculitis gastrointestinal
2793,C0856151,Fat redistribution
2794,C0856152,Buccal mucosal roughening
2795,C0856554,Hepatic cancer metastatic
2796,C0856604,Rubber sensitivity
2797,C0856761,Budd-Chiari syndrome
2798,C0856825,Acute graft versus host disease
2799,C0857144,Metastatic pain
2800,C0857305,Thrombocytopenic purpura
2801,C0857468,Withdrawal hypertension
2802,C0857494,Unresponsive to stimuli
2803,C0858259,Nasal discomfort
2804,C0858346,Gastrointestinal ulcer perforation
2805,C0858751,Lip blister
2806,C0858765,Vascular pain
2807,C0858794,Application site warmth
2808,C0858797,Instillation site pain
2809,C0858833,Endometrial hypertrophy
2810,C0858970,Carcinogenicity
2811,C0859032,Moaning
2812,C0859978,Amylase decreased
2813,C0860160,Diabetes mellitus inadequate control
2814,C0860207,Drug-induced liver injury
2815,C0860210,Granulomatous liver disease
2816,C0860499,Conjunctival follicles
2817,C0860514,Dreamy state
2818,C0860594,Metastatic malignant melanoma
2819,C0860700,Prothrombin level abnormal
2820,C0860711,Carbon dioxide decreased
2821,C0860713,Carbon dioxide increased
2822,C0860805,Urine ketone body present
2823,C0860811,Antidiuretic hormone abnormality
2824,C0860851,Oestradiol increased
2825,C0860901,Protein total decreased
2826,C0861020,Insulin C-peptide decreased
2827,C0863084,Skin discomfort
2828,C0863087,Decreased immune responsiveness
2829,C0867389,Chronic graft versus host disease
2830,C0870082,Hyperkeratosis
2831,C0876973,Lung infection
2832,C0876994,Cardiotoxicity
2833,C0877009,Muscle fibrosis
2834,C0877014,Sympathomimetic effect
2835,C0877027,Joint range of motion decreased
2836,C0877035,Oestrogenic effect
2837,C0877042,Graft loss
2838,C0877046,Tooth infection
2839,C0877047,Occult blood positive
2840,C0877055,Acute generalised exanthematous pustulosis
2841,C0877072,Cytomegalovirus chorioretinitis
2842,C0877089,Vaginal mucosal blistering
2843,C0877094,Application site haemorrhage
2844,C0877095,Application site haematoma
2845,C0877096,Application site paraesthesia
2846,C0877097,Application site vesicles
2847,C0877098,Application site dryness
2848,C0877104,Retinal toxicity
2849,C0877126,Application site inflammation
2850,C0877127,Application site papules
2851,C0877134,Hernia pain
2852,C0877144,Spontaneous penile erection
2853,C0877153,Neutropenic sepsis
2854,C0877154,Visual brightness
2855,C0877167,Psychomotor skills impaired
2856,C0877179,Injection site joint pain
2857,C0877183,Nail bed tenderness
2858,C0877192,Lipodystrophy acquired
2859,C0877203,Respiratory tract infection viral
2860,C0877211,General physical health deterioration
2861,C0877217,Abasia
2862,C0877225,Bone density decreased
2863,C0877267,Peritonsillitis
2864,C0877306,Iris hyperpigmentation
2865,C0877314,Blood glucose fluctuation
2866,C0877322,Muscle tightness
2867,C0877325,Anal sphincter atony
2868,C0877331,Abnormal clotting factor
2869,C0877336,Blood bilirubin decreased
2870,C0877338,Breast discomfort
2871,C0877339,Cardio-respiratory distress
2872,C0877398,Anaemia postoperative
2873,C0877517,Blood phosphorus decreased
2874,C0877584,Tumour haemorrhage
2875,C0877635,Cytomegalovirus viraemia
2876,C0877639,Gingival blister
2877,C0877661,Application site burn
2878,C0877690,Renal graft loss
2879,C0877792,Circadian rhythm sleep disorder
2880,C0877854,Cerebral arteriosclerosis
2881,C0878544,Cardiomyopathy
2882,C0878588,Sphincter of Oddi dysfunction
2883,C0878773,Hypertonic bladder
2884,C0917798,Cerebral ischaemia
2885,C0917799,Hypersomnia
2886,C0917801,Insomnia
2887,C0919567,Uterine contractions during pregnancy
2888,C0919568,Impatience
2889,C0919569,Airway complication of anaesthesia
2890,C0919578,Idiosyncratic drug reaction
2891,C0919582,Sudden onset of sleep
2892,C0919590,Injection site cellulitis
2893,C0919593,Injection site coldness
2894,C0919600,Application site hyperaesthesia
2895,C0919603,Application site urticaria
2896,C0919620,Electrocardiogram ST-T change
2897,C0919625,Blood phosphorus increased
2898,C0919643,Urine calcium increased
2899,C0919659,Oropharyngeal candidiasis
2900,C0919661,Heart alternation
2901,C0919671,Subileus
2902,C0919702,Ventricular hypokinesia
2903,C0919714,Retinal vascular thrombosis
2904,C0919715,Lupus-like syndrome
2905,C0919874,Post procedural haemorrhage
2906,C0919892,Blood pressure inadequately controlled
2907,C0919894,Nasal mucosal disorder
2908,C0919909,Tonic clonic movements
2909,C0919924,Pulmonary toxicity
2910,C0919939,Graft thrombosis
2911,C0919980,VIIth nerve paralysis
2912,C0920114,Urinary sediment abnormal
2913,C0920166,Catheter site haemorrhage
2914,C0920171,Foreign body sensation in eyes
2915,C0920193,Photodermatosis
2916,C0920289,Sluggishness
2917,C0936215,Vitamin B6 deficiency
2918,C0936223,Prostate cancer metastatic
2919,C0936250,Eczema herpeticum
2920,C0947999,Blood urine present
2921,C0948002,Crystal urine present
2922,C0948008,Ischaemic stroke
2923,C0948036,Gastric ulcer helicobacter
2924,C0948050,Small bowel angioedema
2925,C0948070,Rhinalgia
2926,C0948085,Corneal defect
2927,C0948089,Acute coronary syndrome
2928,C0948168,Bone marrow toxicity
2929,C0948268,Haemodynamic instability
2930,C0948284,Corneal decompensation
2931,C0948294,Eyelid margin crusting
2932,C0948296,Ear discomfort
2933,C0948299,Application site discharge
2934,C0948300,Application site scab
2935,C0948309,Pseudohyperkalaemia
2936,C0948349,Respiratory tract congestion
2937,C0948376,Electrocardiogram ST-T segment abnormal
2938,C0948380,Colorectal cancer metastatic
2939,C0948441,Venoocclusive disease
2940,C0948447,Chromosomal mutation
2941,C0948521,Oral pruritus
2942,C0948525,Musculoskeletal stiffness
2943,C0948586,Protein urine present
2944,C0948594,Musculoskeletal discomfort
2945,C0948595,Ocular discomfort
2946,C0948643,Hyperuricosuria
2947,C0948692,Necrotising colitis
2948,C0948715,Infusion related reaction
2949,C0948779,Gastrointestinal hypomotility
2950,C0948815,Catheter site erythema
2951,C0948856,Orgasmic sensation decreased
2952,C0948862,Detachment of retinal pigment epithelium
2953,C0948976,Leukaemia cutis
2954,C0948978,Catheter site cellulitis
2955,C0948991,Injection site discolouration
2956,C0949059,Large intestine polyp
2957,C0949070,Upper respiratory tract congestion
2958,C0949103,Catheter site pain
2959,C0949691,Spondyloarthropathy
2960,C1095967,Psychiatric evaluation abnormal
2961,C1096001,Application site swelling
2962,C1096035,Infusion site pain
2963,C1096082,Oesophageal discomfort
2964,C1096106,Wound complication
2965,C1096116,Acquired haemophilia
2966,C1096176,Mitochondrial toxicity
2967,C1096185,Dacryostenosis acquired
2968,C1096195,Thyroglobulin increased
2969,C1096225,Vessel puncture site haemorrhage
2970,C1096252,Cardiac discomfort
2971,C1096256,Cryptococcal cutaneous infection
2972,C1096257,Dental discomfort
2973,C1096267,Injection site discomfort
2974,C1096272,Vanishing bile duct syndrome
2975,C1096274,Corneal thinning
2976,C1096275,Increased viscosity of bronchial secretion
2977,C1096278,Anterior chamber inflammation
2978,C1096311,Mucosal discolouration
2979,C1096340,Dysphemia
2980,C1096343,Infusion site reaction
2981,C1096355,Electrocardiogram U-wave abnormality
2982,C1096393,Body fat disorder
2983,C1096444,Altered visual depth perception
2984,C1096448,Bronchopneumopathy
2985,C1096458,Vascular occlusion
2986,C1096460,Infusion site phlebitis
2987,C1096496,Blood testosterone free increased
2988,C1096506,Free prostate-specific antigen increased
2989,C1096529,Carotid pulse
2990,C1096657,Prostate examination abnormal
2991,C1096658,Urine phosphorus increased
2992,C1096691,BK virus infection
2993,C1112182,Parkinsonian rest tremor
2994,C1112192,Erythrosis
2995,C1112209,Abdominal infection
2996,C1112214,Vulvovaginal pruritus
2997,C1112256,Peripheral sensorimotor neuropathy
2998,C1112261,Gaze palsy
2999,C1112274,Genital discharge
3000,C1112303,Facial wasting
3001,C1112320,Temperature intolerance
3002,C1112346,Prostate induration
3003,C1112353,Medical device complication
3004,C1112366,Eyelid irritation
3005,C1112369,Paranasal sinus hypersecretion
3006,C1112376,Optic disc vascular disorder
3007,C1112436,QRS axis abnormal
3008,C1112442,Female sexual dysfunction
3009,C1112443,Male sexual dysfunction
3010,C1112470,Infusion site inflammation
3011,C1112489,Corneal irritation
3012,C1112525,Gastrointestinal ulcer haemorrhage
3013,C1112537,Neurological examination abnormal
3014,C1112565,Pneumatosis intestinalis
3015,C1112762,Blood methaemoglobin present
3016,C1112789,Rectal spasm
3017,C1140680,Ovarian cancer
3018,C1140716,Hypoxic-ischaemic encephalopathy
3019,C1141861,Procedural complication
3020,C1141884,Head lag abnormal
3021,C1141890,Long QT syndrome congenital
3022,C1141893,Muscle enzyme increased
3023,C1141926,Abdominal sepsis
3024,C1141930,Post procedural complication
3025,C1141936,Purple glove syndrome
3026,C1141938,Ocular icterus
3027,C1141948,Troponin increased
3028,C1141949,Troponin I increased
3029,C1141959,ECG signs of myocardial ischaemia
3030,C1142011,Orchitis noninfective
3031,C1142015,Blood bilirubin abnormal
3032,C1142017,Glabellar reflex abnormal
3033,C1142028,Peripheral nerve palsy
3034,C1142034,Tandem gait test abnormal
3035,C1142072,Oral toxicity
3036,C1142111,Eyelash discolouration
3037,C1142113,Hyperalbuminaemia
3038,C1142115,Enterocolitis infectious
3039,C1142135,Muscle relaxant therapy
3040,C1142139,Drug reaction with eosinophilia and systemic symptoms
3041,C1142151,Scleromalacia
3042,C1142158,Hepatic vein occlusion
3043,C1142160,Application site discolouration
3044,C1142163,Intestinal mass
3045,C1142172,Incision site complication
3046,C1142175,Shunt thrombosis
3047,C1142248,Pseudomononucleosis
3048,C1142249,Infected cyst
3049,C1142257,Incision site pain
3050,C1142272,Neutrophilic dermatosis
3051,C1142349,Eyelid pain
3052,C1142412,Vasodilation procedure
3053,C1142459,Application site scar
3054,C1142492,Postinfarction angina
3055,C1142499,Gastrointestinal toxicity
3056,C1142520,Nail pigmentation
3057,C1145670,Respiratory failure
3058,C1153706,Endometrial adenocarcinoma
3059,C1167654,Acute prerenal failure
3060,C1167661,Cerebral vasoconstriction
3061,C1167675,Application site folliculitis
3062,C1167677,Infrequent bowel movements
3063,C1167686,Nail toxicity
3064,C1167709,Epidermal necrosis
3065,C1167732,Pleuropericarditis
3066,C1167745,Extremity necrosis
3067,C1167750,Hoigne's syndrome
3068,C1167760,Bacterial test positive
3069,C1167761,Fungal test positive
3070,C1167779,Neutropenic infection
3071,C1167791,Skin toxicity
3072,C1167868,Perinephric collection
3073,C1167870,Graft dysfunction
3074,C1167945,Infusion site rash
3075,C1167965,Urine output increased
3076,C1168034,Gastric pH decreased
3077,C1168134,Anti-thyroid antibody positive
3078,C1253936,Joint effusion
3079,C1257843,Pseudomembranous colitis
3080,C1258215,Ileus
3081,C1260871,Acetonaemia
3082,C1260880,Rhinorrhoea
3083,C1260922,Respiration abnormal
3084,C1261167,Sperm concentration
3085,C1261473,Sarcoma
3086,C1262006,Sinusitis bacterial
3087,C1262010,Post lumbar puncture syndrome
3088,C1262013,Recall phenomenon
3089,C1262036,Ocular toxicity
3090,C1262091,Lymphocytic infiltration
3091,C1262113,Lipohypertrophy
3092,C1262141,Poor quality sleep
3093,C1262144,Increased bronchial secretion
3094,C1262165,High turnover osteopathy
3095,C1262170,Herpes dermatitis
3096,C1262299,Oral papilloma
3097,C1262535,Jaundice hepatocellular
3098,C1263846,Attention deficit/hyperactivity disorder
3099,C1263855,Lumbar radiculopathy
3100,C1263960,Diabetic coma
3101,C1264613,Gastrointestinal infection
3102,C1266194,Hodgkin's disease lymphocyte predominance type stage unspecified
3103,C1269683,Major depression
3104,C1274594,Lichenoid keratosis
3105,C1276146,Lymphoma cutis
3106,C1279945,Acute interstitial pneumonitis
3107,C1280433,Lipoatrophy
3108,C1282609,Granulocytosis
3109,C1282799,Penile swelling
3110,C1287298,Urine output
3111,C1291078,Epigastric discomfort
3112,C1292769,B-cell type acute leukaemia
3113,C1295666,Thyroxine decreased
3114,C1299624,Postural orthostatic tachycardia syndrome
3115,C1301937,Talipes
3116,C1306341,Mental disability
3117,C1306503,Exomphalos
3118,C1306577,Death
3119,C1306600,Radial nerve palsy
3120,C1306889,Peripheral arterial occlusive disease
3121,C1318520,Vasculitis necrotising
3122,C1320474,Nuchal rigidity
3123,C1321133,Bronchial haemorrhage
3124,C1321581,Bezoar
3125,C1321686,Faecaloma
3126,C1322253,Eczema infected
3127,C1322281,Rhinitis seasonal
3128,C1323189,Dermatitis infected
3129,C1325847,Sensitisation
3130,C1328291,Dysaesthesia pharynx
3131,C1328308,Increased upper airway secretion
3132,C1328327,Gastrooesophageal sphincter insufficiency
3133,C1328337,Urethritis noninfective
3134,C1328375,Application site discomfort
3135,C1328447,Brain stem syndrome
3136,C1333984,Hepatosplenic T-cell lymphoma
3137,C1368065,Vascular purpura
3138,C1383860,Cardiac hypertrophy
3139,C1384353,Infestation
3140,C1384489,Scratch
3141,C1384589,Tinea cruris
3142,C1384606,Dyspareunia
3143,C1384666,Hearing impaired
3144,C1384670,Single umbilical artery
3145,C1392046,Cardiovascular insufficiency
3146,C1407280,Peripheral artery thrombosis
3147,C1412000,Mesenteric vascular insufficiency
3148,C1412002,Atypical pneumonia
3149,C1442826,Necrotising enterocolitis neonatal
3150,C1442835,Solar dermatitis
3151,C1442903,Exostosis
3152,C1442968,Anastomotic ulcer
3153,C1443060,Feeling abnormal
3154,C1444565,Cardiopulmonary failure
3155,C1456329,Stomach dilation procedure
3156,C1456784,Paranoia
3157,C1456863,Vasoconstriction
3158,C1456865,Calculus ureteric
3159,C1458155,Breast neoplasm
3160,C1504343,Acarodermatitis
3161,C1504363,Body temperature fluctuation
3162,C1504379,Coagulation test abnormal
3163,C1504405,Pyramidal tract syndrome
3164,C1504411,Post procedural oedema
3165,C1504422,Application site hypersensitivity
3166,C1504431,Idiopathic pneumonia syndrome
3167,C1504435,Electrocardiogram QT interval abnormal
3168,C1504438,Cerebral artery stenosis
3169,C1504465,Device malfunction
3170,C1504561,Hypophagia
3171,C1510410,Parosmia
3172,C1510412,Vascular pseudoaneurysm
3173,C1510431,Thrombophlebitis superficial
3174,C1510450,Dysacusis
3175,C1510471,Hypovitaminosis
3176,C1510472,Drug dependence
3177,C1510475,Diverticulum intestinal
3178,C1510497,Lenticular opacities
3179,C1519353,Rash papular
3180,C1527311,Brain oedema
3181,C1527336,Sjogren's syndrome
3182,C1527344,Dysphonia
3183,C1527348,Brain hypoxia
3184,C1527407,Eosinophilic pneumonia
3185,C1527411,Retinal vein thrombosis
3186,C1535849,Application site induration
3187,C1535879,Vessel puncture site bruise
3188,C1535893,Orthostatic intolerance
3189,C1535919,Foetal chromosome abnormality
3190,C1535939,Pneumocystis jirovecii pneumonia
3191,C1535948,Retinal aneurysm
3192,C1535950,Gastrointestinal inflammation
3193,C1535970,Blood count abnormal
3194,C1535975,Pelvic discomfort
3195,C1536052,Oral mucosal exfoliation
3196,C1536075,Sudden unexplained death in epilepsy
3197,C1536916,Blood cholesterol decreased
3198,C1542178,Lower limb fracture
3199,C1557335,Ocular surface disease
3200,C1565489,Renal impairment
3201,C1608408,Malignant transformation
3202,C1608410,Head titubation
3203,C1608942,Complication of device insertion
3204,C1608945,Exfoliative rash
3205,C1608950,Device dislocation
3206,C1608953,Intestinal diaphragm disease
3207,C1608954,Infusion site extravasation
3208,C1609496,Eyelid exfoliation
3209,C1609512,Vulvovaginal mycotic infection
3210,C1609538,Latent tuberculosis
3211,C1610049,Application site exfoliation
3212,C1610056,Antinuclear antibody increased
3213,C1611162,Plateletcrit decreased
3214,C1611167,Waist circumference increased
3215,C1619700,Renal aplasia
3216,C1619702,Device related infection
3217,C1619712,Procedural pain
3218,C1619718,Partner stress
3219,C1621958,Glioblastoma multiforme
3220,C1696574,Application site erosion
3221,C1696685,Intentional drug misuse
3222,C1696942,Application site cellulitis
3223,C1696946,Polyomavirus-associated nephropathy
3224,C1697642,Puncture site pain
3225,C1697943,Epidermal growth factor receptor decreased
3226,C1698400,Incision site oedema
3227,C1698480,Supraventricular tachyarrhythmia
3228,C1704272,Benign prostatic hyperplasia
3229,C1704320,Glomerulonephritis minimal lesion
3230,C1704327,Bone sarcoma
3231,C1710632,Vessel perforation
3232,C1720775,Renal tubular necrosis
3233,C1735322,Injection site pallor
3234,C1735601,Floppy iris syndrome
3235,C1735647,Mixed liver injury
3236,C1735864,Administration site infection
3237,C1737214,Injection site injury
3238,C1737224,Post procedural swelling
3239,C1737329,Dysmorphism
3240,C1739111,Foetal anticonvulsant syndrome
3241,C1740793,Post-tussive vomiting
3242,C1760428,Suicidal behaviour
3243,C1761613,Conjunctival hyperaemia
3244,C1800706,Idiopathic pulmonary fibrosis
3245,C1868693,Localised intraabdominal fluid collection
3246,C1868709,Activation syndrome
3247,C1868752,Procedural nausea
3248,C1868769,Anaphylactoid syndrome of pregnancy
3249,C1868843,Injection site dryness
3250,C1868855,Post procedural infection
3251,C1868998,Cytotoxic oedema
3252,C1956346,Coronary artery disease
3253,C1956391,Temporal arteritis
3254,C1956415,Dyspnoea paroxysmal nocturnal
3255,C1959797,Allergic hepatitis
3256,C1960509,Epidural lipomatosis
3257,C1963718,Oculorespiratory syndrome
3258,C1963775,Cytarabine syndrome
3259,C1963789,Genital swelling
3260,C1963790,Vulvovaginal burning sensation
3261,C1963818,Gastrointestinal sounds abnormal
3262,C1963822,Mucosal pigmentation
3263,C1963864,Myelodysplastic syndrome transformation
3264,C1963897,Low birth weight baby
